Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count
434,6KOXupg_5ZQ,outsidexbox,"7 Awkward Product Placements That Put You Off Said Product, Probably","['outsidexbox', 'outsidexbox list', 'outside xbox list', 'top 10', 'top 5', '5 things', '10 things', '7 things', 'top 7', 'product placement', 'metal gear solid', 'ford SE', 'ford ad', 'peace walker', 'axe', 'doritos', 'playboy', 'dead rising', 'dead rising playboy', 'dead rising 2 playboy', 'uncharted subway', 'subway', 'uncharted', 'windows phone', 'alan wake', 'energizer', 'quantum break', 'honda', 'red bull', 'dredd vs death', 'judge dredd', 'airwaves', 'splinter cell', 'splinter cell chaos theory', 'funny', 'advertising', 'sam fisher', 'solid snake']",2016-04-28T11:22:55Z,1079847,18823.0,1196.0,,PT7M54S,hd,https://i.ytimg.com/vi/6KOXupg_5ZQ/hqdefault.jpg,21.54997444152832,0.3378728926181793,0.2645753622055053,0.0
435,wetPxfv8RYc,Game Two,"Forza Horizon 5, Riders Republic, Nintendo Switch Online | GAME TWO #227","['forza horizon 5', 'forza horizon 5 deutsch', 'forza horizon 5 gameplay', 'forza horizon 5 german', 'forza horizon 5 review', 'forza horizon 5 test', 'forza horizon 5 trailer', 'game 2', 'game one', 'game two', 'game2', 'gameone', 'gameplay', 'games', 'gametwo', 'gaming', 'gaming news', 'german', 'nils bomhoff', 'rbtv nils', 'riders reppublic deutsch', 'riders republic gameplay', 'riders republic german', 'riders republic test', 'riders republic trailer', 'trailer']",2021-11-13T11:00:34Z,290591,13735.0,1011.0,,PT29M3S,hd,https://i.ytimg.com/vi/wetPxfv8RYc/hqdefault.jpg,327.2605895996094,0.2955113649368286,0.4118604958057403,1.0
436,vor2gPiSLlI,clipsofdantes,There's NO WAY That Happened 😭💀,"['Stream', 'dantes', 'dantesttv', 'dantesclips', 'dantes shorts', 'clipofdantes', 'dantes clips', 'doaenel', 'doaenel shorts', 'doaenel clips', 'doaenel league', 'dantes compilation', 'dantes memes', 'sigma', 'based', 'advice', 'pro tip', 'unpopular opinion', 'relationship advice', 'funny', 'funnymoments', 'streamer', 'twitch', 'twitch moments', 'twitch streamer']",2024-12-20T23:00:44Z,1470368,144453.0,161.0,,PT26S,hd,https://i.ytimg.com/vi/vor2gPiSLlI/hqdefault.jpg,333.4103698730469,0.3440612852573395,0.2098656594753265,0.0
437,gOC2ySF8jV0,NBA 2K,NBA 2KTV S2. Ep. 1 - Steph Curry Shares Shooting Advice & 2K16 Gameplay Tips,"['Stephen Curry', 'Stephen Curry shooting form', 'Stpehen Curry MVP', 'NBA 2K16', 'NBA 2K16 information', 'NBA 2K16 MyCareer', 'NBA 2KTV', 'Golden State Warriors', 'NBA 2K (Video Game Series)', 'National Basketball Association (Sports Association)', 'Rachel DeMita', '2KTV']",2015-09-28T20:56:48Z,2359497,20874.0,1159.0,,PT13M41S,hd,https://i.ytimg.com/vi/gOC2ySF8jV0/hqdefault.jpg,279.6721496582031,0.2353867143392563,0.370444655418396,1.0
438,h35TlCI3oPU,K. Tze,Mario braucht Münzen 💰😥 Super Mario Odyssey,"['Mario braucht Münzen', 'mario odyssey münzen farmen', 'mario ohne münzen', 'mario odyssey münzen', 'super mario münzen', 'münzen sammeln', 'super mario odyssey', 'super mario odyssey münzen farmen', 'münzen farmen', 'mario hat kein geld', 'mario hat keine münzen', 'mario odyssey keine münzen mehr', 'mit münzen geld verdienen', 'mario verdient geld', 'mario geld verdienen', 'super mario odyssey geld farmen', 'k.tze', 'super mario münzen sammeln', 'münzen sammeln für anfänger', 'münzen sammeln tipps']",2020-12-22T12:00:09Z,843324,12263.0,184.0,,PT19M51S,hd,https://i.ytimg.com/vi/h35TlCI3oPU/hqdefault.jpg,297.1765441894531,0.514025092124939,0.4414268136024475,0.0
439,s72dhTVYKtM,MrBeast Gaming,"$45,600 Squid Game Challenge!",,2021-10-14T18:00:17Z,123438035,2147787.0,56696.0,,PT11M21S,hd,https://i.ytimg.com/vi/s72dhTVYKtM/hqdefault.jpg,54.75871276855469,0.4967314004898071,0.3338813483715057,1.0
440,jjFs0HLdR7Y,Mech Arena Official,Mech Arena | Mech Spotlight | Killshot,"['mech arena', 'mech arena gameplay', 'mech arena implant', 'mech arena tutorials', 'mech arena beginner guide', 'mech arena highlights', 'pilots mech arena', 'mech arena killshot', 'mech arena killshot weapons', 'killshot gameplay mech arena', 'killshot mech', 'killshot meelee dash mech arena', 'killshot guide mech arena', 'killshot build mech arena', 'mech arena killshot tutorial', 'mech arena killshot best build', 'killshot mech arena', 'killshot tutorial mech arena', 'mech arena killshot highlights', 'voltaic']",2021-03-17T16:19:32Z,852805,11427.0,694.0,,PT2M40S,hd,https://i.ytimg.com/vi/jjFs0HLdR7Y/hqdefault.jpg,265.1329650878906,0.6046385169029236,0.3663626313209533,0.0
441,8G4aepPC8dY,Skip the Tutorial,Minecraft’s “Illegal” Blocks!,,2022-05-29T14:33:10Z,6098886,119356.0,2184.0,,PT9M44S,hd,https://i.ytimg.com/vi/8G4aepPC8dY/hqdefault.jpg,117.47047424316406,0.3332309126853943,0.2626197934150696,0.0
442,skBNiJd61Qw,Nintendo of America,Ring Fit Adventure Overview Trailer - Nintendo Switch,"['Ring Fit Adventure', 'Nintendo Switch', 'Ring Fit Adventure Nintendo Switch', 'Ring Fit Adventure gameplay', 'Ring Fit Adventure game', 'Ring Fit', 'Switch', 'ring fit adventure trailer', 'trailer', 'ring fit adventure gameplay', 'ring fit adventure nintendo switch lite', 'lite', 'nintendo', 'play', 'play nintendo', 'game', 'gameplay', 'fun', 'video game', 'kids', 'action', 'adventure', 'rpg', 'Ring', 'Fit', 'Adventure', 'exercise', 'cardio', 'workout', 'weight loss', 'weight']",2020-08-31T21:30:48Z,2983533,19292.0,928.0,,PT7M55S,hd,https://i.ytimg.com/vi/skBNiJd61Qw/hqdefault.jpg,46.27021408081055,0.4443757236003876,0.3862994611263275,0.0
443,-OrHNwx6Yik,Nintendo of America,OlliOlli World - Official Gameplay Trailer - Nintendo Switch,"['OlliOlli World Gameplay Trailer Nintendo Switch', 'OlliOlli World', 'OlliOlli World Nintendo Switch', 'OlliOlli World switch', 'OlliOlli World video game', 'Nintendo Switch', 'nintendo', 'game', 'gameplay', 'fun', 'video game', 'action', 'adventure', 'rpg', 'play', 'switch', 'nintendo switch', 'wishlist', 'indie game 2022', 'nintendo indie world 2022', 'nintendo switch indie games', 'OlliOlli World trailer', 'olliolli world video game 2021']",2021-12-15T19:30:01Z,463489,7310.0,246.0,,PT2M47S,hd,https://i.ytimg.com/vi/-OrHNwx6Yik/hqdefault.jpg,268.9808959960937,0.4599973857402801,0.4143694043159485,0.0
