,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
150,g8AC92dOSJk,Bayerischer Rundfunk,Hohenfried in Bayerisch Gmain: Heimat für besondere Menschen | Zwischen Spessart und Karwendel | BR,"['Assistenzbedarf', 'Down-Syndrom', 'Gemeinschaft', 'Hohenfried', 'bayerisch gmain', 'behinderung', 'br', 'einrichtung', 'geistige einschränkung', 'handicap', 'körperliche einschränkung', 'soziales engagement', 'spezielle Bedürfnisse', 'Ein Zuhause für alle', 'Menschen mit Behinderung', 'Behinderten-Heim', 'Heim für Behinderte', 'besondere Menschen', 'Zuhause für besondere Menschen', 'Einrichtung Hohenfried', 'Menschen mit Handicap', 'Leben mit Einschränkungen', 'Behinderte', 'Behinderung', 'Zuhause', 'Hilfe für Behinderte', 'Betreuung Kinder']",2021-06-03T11:58:49Z,17422,265,29,,PT10M5S,hd,https://i.ytimg.com/vi/g8AC92dOSJk/hqdefault.jpg
151,yoD8RMq2OkU,TEDx Talks,The 3 Magic Ingredients of Amazing Presentations | Phil WAKNELL | TEDxSaclay,"['TEDxTalks', 'English', 'Business', 'Achievement', 'Change', 'Communication', 'Ideas', 'Personal growth', 'Presentation']",2020-01-28T18:00:13Z,1289455,24279,318,,PT14M35S,hd,https://i.ytimg.com/vi/yoD8RMq2OkU/hqdefault.jpg
152,vmEwjaYORBQ,AARP Answers,5 Signs of Dehydration,"['aarp', 'help', 'answers']",2022-04-01T14:00:22Z,298851,4377,211,,PT2M12S,hd,https://i.ytimg.com/vi/vmEwjaYORBQ/hqdefault.jpg
153,COc15Y4IYFI,Joyce Meyer Deutschland,HERAUSGEFORDERT❓Wie sieht deine Gedankenwelt aus❓– Joyce Meyer – Gedanken und Worte lenken,"['Herausgefordert Wie sieht deine Gedankenwelt aus?', 'Joyce Meyer Herausgefordert: Wie sieht deine Gedankenwelt aus?', 'Wie sieht deine Gedankenwelt aus', 'joyce meyer herausgefordert', 'joyce meyer gedankenwelt', 'mit deiner Gedankenwelt auseinanderzusetzen', 'Gedankenwirrwarr entwirren', 'Joyce meyer wie sieht deine gedankenwelt aus', 'Entwirre verwirrte Gedanken', 'von deinen eigenen Gedanken verwirrt', 'zielgerichtet zu denken', 'herausgefordert', 'joyce meyer deutsch', 'Joyce meyer gedanken']",2022-07-06T15:00:08Z,83684,2098,124,,PT28M46S,hd,https://i.ytimg.com/vi/COc15Y4IYFI/hqdefault.jpg
154,lNaWcPsMSiU,TEDx Talks,How I faked being a billionaire so you could see NYC’s best views | Andi Schmied | TEDxVienna,"['Architecture', 'Cities', 'Design', 'English', 'Global Issues', 'Inequality', 'TEDxTalks']",2022-01-30T18:00:12Z,1015859,28981,1434,,PT17M13S,hd,https://i.ytimg.com/vi/lNaWcPsMSiU/hqdefault.jpg
155,rwxTmqIXBog,Real Heros Fire Fighters,தவறுதலாக அறையின் கதவை பூட்டி தாழ்ப்பாள் போட்ட சிறுவன் 🧐🧐🧐🧐 Rescue child 🚸 🚸🚸🚸,"['fire and rescue', 'rescue service', 'fire service', 'real hero', 'real heros firefighters', 'rescue child', 'help child', 'save child', 'protect child', 'child', 'குழந்தை', 'குழந்தை மீட்பு பணி', 'குழந்தை பாதுகாப்பு பணி', 'தீயணைப்புத்துறை', 'மீட்பு பணிகள்']",2024-12-22T10:58:06Z,1627233,50735,61,,PT27S,hd,https://i.ytimg.com/vi/rwxTmqIXBog/hqdefault.jpg
156,Ac6HCSH_P1g,TEDx Talks,A Beatbox Concerto | Tom Thum & Gordon Hamilton Ft. The Bombay Chamber Orchestra | TEDxGateway,"['TEDxTalks', 'English', 'Art', 'Emotions', 'Ideas', 'Impact', 'Innovation', 'Peace']",2020-07-20T15:22:41Z,517515,14579,511,,PT12M20S,hd,https://i.ytimg.com/vi/Ac6HCSH_P1g/hqdefault.jpg
157,ztLkLKMN5L8,Art Of Living | Shorts & Stories,Sleep Better Tonight With This 20 Minute Guided Meditation | Stargazing with Gurudev,"['20 minute meditation', 'gurudev sri sri ravi shankar', 'sri sri ravi shankar', 'guided meditation by gurudev sri sri ravi shankar', 'sri sri ravi shankar meditation', 'art of living', 'meditation for sleep', 'sleep meditation', 'guided meditation sleep', 'deep sleep meditation', 'guided sleep meditation', 'sleep meditation guided', 'guided meditation deep relaxation', '20 minute guided meditation for sleep', '20 minute guided meditation', '20 min meditation', 'how to sleep better', 'how to fall asleep']",2021-12-11T16:00:21Z,822175,7968,267,,PT19M46S,hd,https://i.ytimg.com/vi/ztLkLKMN5L8/hqdefault.jpg
158,_nt7mGPTwCM,TEDx Talks,Autistic masking: a dangerous survival mechanism | Leah Reinardy | TEDxHopeCollege,"['Acceptance', 'English', 'Health', 'Identity', 'Mental health', 'Social Sciences', 'TEDxTalks', 'Therapy']",2022-03-17T15:31:29Z,237703,10623,957,,PT16M43S,hd,https://i.ytimg.com/vi/_nt7mGPTwCM/hqdefault.jpg
159,S33_MsozvGg,DW The 77 Percent,Pinwheel: How do you celebrate Christmas?,"['DW', 'DW Africa', 'Africa', 'christmas', 'namibia', 'ghana', 'cameroon', 'uganda', 'nigeria']",2022-12-22T14:00:19Z,27413,11,1,,PT3M15S,hd,https://i.ytimg.com/vi/S33_MsozvGg/hqdefault.jpg
