,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
455,cxrAYfAe_qI,SWR Landesschau Baden-Württemberg,Vanessa Mai vor ihrem Auftritt beim SWR Sommerfestival,"['Vanessa Mai', 'SWR Sommerfestival', 'Stuttgart', 'Schlossplatz', 'Konzert', 'Schlager', 'Sängerin', 'Interview', 'Vanessa Mai feat.', 'Vanessa Mai ft.', 'Vanessa Mai Musikvideo', 'Vanessa Mai beste Version', 'vanessa mai helene fischer', 'Vanessa Mai Sido', 'Vanessa Mai live', 'Vanessa Mai interview', 'Vanessa Miguel', 'Vanessa Mai Laufband']",2019-06-07T08:54:34Z,276808,2389,77,,PT9M21S,hd,https://i.ytimg.com/vi/cxrAYfAe_qI/hqdefault.jpg
456,kfuRxCHfMoM,Essen Recipes,"Es ist so lecker, dass ich es 3 Mal pro Woche koche❗❗ Unglaubliches Hackfleisch Ei Rezept!","['essen rezepte', 'rezept', 'rezepte', 'asmr', 'asmr cooking', 'Es ist so lecker', 'dass ich es 3 Mal pro Woche koche', 'Unglaubliches Hackfleisch Ei Rezept', 'praktische rezepte', 'wie man kocht', 'köstliches rezept', 'lieblingsrezepte', 'kochrezept', 'billiges rezept', 'einfach und köstlich', 'kreative rezepte', 'abendessenrezept', 'schnelles rezept', 'leckeres rezept', 'einfaches rezept', 'abendessen rezept', 'billiges abendessen rezept', 'hackfleischrezept', 'köstliches abendessenrezept', 'yt:cc=on', 'kochrezepte', 'kreative rezept']",2022-06-14T23:54:14Z,7636366,79806,2735,,PT4M4S,hd,https://i.ytimg.com/vi/kfuRxCHfMoM/hqdefault.jpg
457,eRy95YJneb8,Gesund und schnell,Nachtisch in 5 Minuten! Alle suchen dieses Rezept! Einfach schnell und lecker!,"['Gesund und schnell', 'rezept', 'rezepte', 'gesunde rezepte', 'drei zutaten', 'dessert in 5 minuten', 'dessert in 5 minuten aus drei zutaten', 'mit kondensmilch', 'kondensmilch rezepte', 'gesund und schnell kondensmilch rezept', 'kein backen', 'dessert ohne backen', 'rezept in 5 minuten', 'Dessert in 5 Minuten', 'kein mehl', 'keine Kondensmilch', 'minimales Fett', 'keine Gelatine', 'Pfirsichkuchen', 'Ich mache Appetit', 'Nachtisch', 'Nachtisch in einer Minute', 'Nachtisch aus 3 Zutaten']",2022-03-05T13:26:29Z,7836654,100520,1286,,PT3M20S,hd,https://i.ytimg.com/vi/eRy95YJneb8/hqdefault.jpg
458,UJZk57gtSrk,猫眼追剧,钟晓芹跟丈夫离婚当天精心打扮惊艳出场，直接让丈夫后悔  🥰 中国电视剧,"['Chinese Drama', 'Chinese Drama eng sub', 'c-drama', 'Chinese television dramas', '中国电视剧', '出色中国电视剧', '好看中国电视剧', '中国电视剧2020', '大陸劇', '偶像劇', '偶像剧', '电视剧', '电视 连续剧', '连续剧', '经典电视剧', '经典', '精选电视剧', '中国', '中文', 'love', 'romance', 'kiss', 'top chinese drama', 'romantic chinese drama', 'asian drama', '爱情', '情感', '恋爱', '青春', '高甜', '霸道总裁', '灰姑娘', '都市情感剧', '30+女性剧', '三十而已', '顧佳', '王漫妮', '鐘曉芹', '顾佳', '钟晓芹', '毛晓彤', '童瑶', '江疏影']",2022-04-24T12:00:15Z,1730023,6019,185,,PT8M3S,hd,https://i.ytimg.com/vi/UJZk57gtSrk/hqdefault.jpg
459,VbR8tLVVU9Y,Phil Laude,ALMAN beim ANGELN,"['Angeln', 'angeln', 'karpfenangeln', 'fishing', 'hechtangeln', 'alman', 'alman vs bratan', 'phil laude alman', 'alman phil laude', 'phil laude', 'fischen', 'fischen in österreich', 'fischen auf karpfen', 'funny', 'funny video', 'funny fails', 'funny videos', 'comedy', 'comedy videos', 'comedy videos 2022', 'desi comedy', 'sketch', 'sk3tch', 'ytitty', 'tc', 'y-titty', 'og', 'bratan', 'jeder immer']",2022-08-07T09:00:14Z,696954,28756,328,,PT6M35S,hd,https://i.ytimg.com/vi/VbR8tLVVU9Y/hqdefault.jpg
460,HUbKfUkwcjs,Kikis Kitchen,Kikis Lotus-Cheesecake mit Dupes von Kaufland / Käsekuchen mit Keksboden - einfach und lecker,"['kikis kitchen', 'kikis', 'kikis rezepte', 'cooking', 'kuchen', 'herzhaftes', 'kochen', 'backen', 'rezepte', 'einfache rezepte', 'schnelle rezepte', 'lotus cheesecake', 'lotus biscoff', 'lotus biscoff cheesecake', 'lotus käsekuchen', 'lotus torte', 'lotus torte einfach', 'cheesecake', 'speculoos', 'leckerer cheesecake rezept', 'cheesecake einfach und schnell', 'schneller cheesecake']",2021-03-28T08:00:02Z,697696,9548,348,,PT9M54S,hd,https://i.ytimg.com/vi/HUbKfUkwcjs/hqdefault.jpg
461,k9MBk96JywM,SRF Dokus & Reportagen,"Die stille Revolution der Bäuerinnen – Von Lohn, Pension und Landbesitz | Doku | SRF Dok","['srf dok', 'dok', 'dok srf', 'doku', 'srf', 'srf doku', 'doku schweiz', 'reporter srf', 'srf reporter', 'doku srf', 'Bäuerin', 'Bäuerinnen', 'Bauer', 'Landwirtschaft', 'Bauernhof', 'Leben auf dem Bauernhof doku', 'Leben auf dem Bauernhof', 'Frauen in der Landwirtschaft', 'AHV', 'Altersvorsorge', 'Pensionskasse', 'Landbesitz', 'Bäuerinnenschule', 'Bäuerin Beruf', 'Viehhaltung', 'Biohof', 'Hofladen', 'hauswirtschaftschule bäuerin', 'hauswirtschaftsschule', 'arbeit bauernhof', 'Hof', 'Landwirtschaft doku', 'landwirtschaft doku schweiz', 'Frauen auf dem Bauernhof']",2022-06-16T15:00:33Z,250155,1385,109,,PT50M20S,hd,https://i.ytimg.com/vi/k9MBk96JywM/hqdefault.jpg
462,JAzxhVa3l20,NDR Doku,Das Behördenkaufhaus des Nordens | Die Nordreportage | NDR Doku,"['Arbeit', 'Arbeitsmaterialien', 'Behörden', 'Beschaffung', 'Dienststellen', 'Doku', 'Dokumentation', 'Kaufhaus', 'NDR', 'NDRDoku', 'Niedersachsen', 'Reportage', 'Versorgung']",2022-05-16T14:08:51Z,430074,5355,326,,PT28M58S,hd,https://i.ytimg.com/vi/JAzxhVa3l20/hqdefault.jpg
463,8Yp5qF9Jp6k,DW हिन्दी,इन लोगों को इंसानी मल से घिन्न नहीं आती [Turning feces into a safe fertilizer],"['Mexico', 'toilets', 'fertilizer', 'human excrement', 'organic farming', 'feces as fertilizer', 'feces as energy source', 'feces as fuel', 'human feces as fertilizer', 'human feces as fuel', 'dw hindi all video', 'dw hindi new video', 'जैविक खाद', 'इंसानी मल से खाद', 'human waste as fertilizer', 'human waste as energy']",2022-06-30T07:15:01Z,139657,3097,208,,PT5M29S,hd,https://i.ytimg.com/vi/8Yp5qF9Jp6k/hqdefault.jpg
464,VXzOAC0rtdc,Teenie-Mütter - Wenn Kinder Kinder kriegen,Ungewollt schwanger - mit Zwillingen 🤰🏼 | Teenie-Mütter,"['Teenie-Mütter', 'Teenies', 'Mütter', 'junge Mütter', 'Wenn Kinder Kinder kriegen', 'Teeniemütter', 'RTL2', 'RTLZWEI', 'Doku Soap', 'Kinder kriegen', 'Geburt', 'Vorschau', 'schwangerschaft', 'folge 109']",2019-12-18T10:10:55Z,670931,4577,401,,PT12M30S,hd,https://i.ytimg.com/vi/VXzOAC0rtdc/hqdefault.jpg
465,tsA3ZG833UI,Being Honest,Why Blaming Nirmala Sitharaman? Sunny Leone got 1K month? & Delhi election,,2024-12-23T15:13:40Z,298928,19113,888,,PT8M16S,hd,https://i.ytimg.com/vi/tsA3ZG833UI/hqdefault.jpg
466,VjKdtZiRSXg,MrWissen2go Geschichte | Terra X,Polen – vom Mittelalter bis heute,"['Geschichte', 'MrWissen2go', 'MW2GG', 'Polen', 'Osteuropa', 'Solidarnosc', 'ZweiterWeltkrieg', 'PolenLitauen']",2020-09-10T14:00:05Z,1368222,26002,5495,,PT19M22S,hd,https://i.ytimg.com/vi/VjKdtZiRSXg/hqdefault.jpg
